Version,Engine,Section,Name,Mean,Deviation,MOE,RME,SEM
1.9.36,V8,identity,[x 1] (identity x),8.48352011432735e-09,4.6046711030597903e-10,1.119432749951693e-10,1.3195380394762601,5.711391581386189e-11
1.9.36,V8,symbol construction,[] (symbol (quote foo)),2.049380480003814e-08,1.315543175051672e-09,3.3287835146854103e-10,1.6242877040964183,1.698358936063985e-10
1.9.36,V8,array-reduce & ci-reduce,[coll (seq arr)] (ci-reduce coll + 0),0.00014444725524917796,5.0788762791969316e-06,1.2161476462484597e-06,0.8419319869737578,6.20483492983908e-07
1.9.36,V8,array-reduce & ci-reduce,[coll (seq arr)] (ci-reduce coll sum 0),0.00015750227686703097,1.4385210687535537e-05,4.699168824594943e-06,2.9835561225328497,2.3975351145892563e-06
1.9.36,V8,array-reduce & ci-reduce,[coll arr] (array-reduce coll + 0),7.866405676535361e-05,5.754150459903091e-06,1.37784347428072e-06,1.7515540526859406,7.029813644289388e-07
1.9.36,V8,array-reduce & ci-reduce,[coll arr] (array-reduce coll sum 0),6.771535465612443e-05,5.638824689689013e-07,1.3402635531723504e-07,0.1979260922398687,6.838079352920155e-08
1.9.36,V8,instance?,[coll []] (instance? PersistentVector coll),1.1873928733254523e-08,1.747944913348208e-09,4.31631904308239e-10,3.635122915125776,2.2022035934093825e-10
1.9.36,V8,satisfies?,[coll (list 1 2 3)] (satisfies? ISeq coll),1.0023856388171274e-08,9.144024511190843e-10,2.222986240512635e-10,2.217695619757568,1.1341766533227729e-10
1.9.36,V8,satisfies?,[coll [1 2 3]] (satisfies? ISeq coll),1.0034956047075533e-08,4.770552442077121e-10,1.1597598437539945e-10,1.1557199038175967,5.91714205996936e-11
1.9.36,V8,array & string ops,[coll (array 1 2 3)] (seq coll),2.3875299201597673e-08,6.191662124511152e-10,1.482606565931275e-10,0.6209792612073581,7.564319213935077e-11
1.9.36,V8,array & string ops,"[coll ""foobar""] (seq coll)",6.951238789405827e-08,1.6167666652967917e-09,3.9006003001824913e-10,0.5611374343990713,1.990102193970659e-10
1.9.36,V8,array & string ops,[coll (array 1 2 3)] (first coll),3.127900114576657e-08,6.457188964221332e-10,1.5578570335969418e-10,0.4980520401968746,7.948250171412969e-11
1.9.36,V8,array & string ops,"[coll ""foobar""] (first coll)",1.3067372105272655e-07,2.049421489368516e-09,4.944420396720524e-10,0.3783790923597762,2.522663467714553e-10
1.9.36,V8,array & string ops,[coll (array 1 2 3)] (nth coll 2),1.6261631043481985e-08,4.5923153932259503e-10,1.0996396150026704e-10,0.6762172946012263,5.610406198993216e-11
1.9.36,V8,array & string ops,"[coll ""foobar""] (nth coll 2)",2.05986962270063e-08,1.5234051987774138e-08,3.6478259066172093e-09,17.709013553171683,1.8611356666414333e-09
1.9.36,V8,cloning & specify,[coll [1 2 3]] (clone coll),1.8153919523402588e-08,5.950752594261286e-10,1.446676036525075e-10,0.7968945960458486,7.381000186352424e-11
1.9.36,V8,cloning & specify,[coll [1 2 3]] (specify coll IFoo (foo [_] :bar)),5.559697041219848e-08,1.1706479518215318e-09,2.824297315311642e-10,0.5079948231661137,1.440968018016144e-10
1.9.36,V8,cloning & specify,[coll (specify [1 2 3] IFoo (foo [_] :bar))] (foo coll),2.234825758542444e-08,8.90577300239715e-10,2.132506144961838e-10,0.9542158429177319,1.0880133392662438e-10
1.9.36,V8,list ops,[coll (list 1 2 3)] (first coll),1.6595412391700718e-08,9.70707504893764e-10,2.359868375571716e-10,1.4220004419726708,1.204014477332508e-10
1.9.36,V8,list ops,[coll (list 1 2 3)] (-first coll),1.20331153273448e-08,2.262888845355782e-09,5.632788546650975e-10,4.681072518145551,2.8738717074749875e-10
1.9.36,V8,list ops,[coll (list 1 2 3)] (rest coll),1.271972131451929e-08,2.1899582871259918e-09,5.365397803458679e-10,4.218172451100947,2.7374478589074897e-10
1.9.36,V8,list ops,[coll (list 1 2 3)] (-rest coll),1.022301707897055e-08,4.156036476958123e-10,9.951717075444399e-11,0.9734618458102516,5.077406671145102e-11
1.9.36,V8,list ops,[] (list),8.33852191198754e-09,4.2868809436552537e-10,1.0342499913306114e-10,1.240327725041729,5.27678567005414e-11
1.9.36,V8,list ops,[] (list 1 2 3),4.177383315654377e-08,8.204284333360376e-10,1.950034604192006e-10,0.4668076776398332,9.949156143836766e-11
1.9.36,V8,vector ops,[] [],8.350837451323894e-09,4.273979410509116e-10,1.0311373761868917e-10,1.234771221685582,5.260904980545366e-11
1.9.36,V8,vector ops,[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count [a b c]),2.5174684442258974e-08,5.714060143655832e-10,1.3785702779512258e-10,0.5476018105065567,7.033521826281765e-11
1.9.36,V8,vector ops,[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count (vec (array a b c))),2.7536767714344467e-08,1.4240817003974626e-09,3.4620576765461e-10,1.2572491123359562,1.7663559574214796e-10
1.9.36,V8,vector ops,[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count (vector a b c)),1.2626508120610699e-08,3.782198973517716e-10,9.056555281977087e-11,0.7172652324353832,4.620691470396473e-11
1.9.36,V8,vector ops,[coll [1 2 3]] (transient coll),1.3309284785634352e-07,1.1750876452087329e-08,2.835008489490667e-09,2.1300982999106695,1.4464329028013607e-09
1.9.36,V8,vector ops,[coll [1 2 3]] (nth coll 0),1.701428542675287e-08,5.763810943155528e-10,1.3801566973882005e-10,0.8111752346754885,7.041615803001023e-11
1.9.36,V8,vector ops,[coll [1 2 3]] (-nth coll 0),1.9802705638055196e-08,6.961400496560386e-10,1.6669220439887195e-10,0.8417647943952502,8.504704306064896e-11
1.9.36,V8,vector ops,[coll [1 2 3]] (-nth coll 0),1.986285714285714e-08,9.624135125400983e-10,2.5207151398287e-10,1.2690596935271075,1.2860791529738265e-10
1.9.36,V8,vector ops,[coll [1 2 3]] (coll 0),1.0937263207527112e-08,4.6383901766380626e-10,1.1190548706690885e-10,1.023158032714204,5.7094636258626963e-11
1.9.36,V8,vector ops,[coll [1 2 3]] (conj coll 4),4.123898441913652e-08,3.6271617021871154e-09,8.685315263034733e-10,2.1060933932709567,4.431283297466701e-10
1.9.36,V8,vector ops,[coll [1 2 3]] (-conj coll 4),3.523796262686033e-08,3.9870877780926114e-09,9.69293253705604e-10,2.7507074230414075,4.945373743395939e-10
1.9.36,V8,vector ops,[coll []] (-conj coll 1),3.034800837143444e-08,5.707141816793293e-10,1.376901167100785e-10,0.4537039631229362,7.025005954595842e-11
1.9.36,V8,vector ops,[coll [1]] (-conj coll 2),3.185069828165464e-08,6.658217558506447e-10,1.5943242494712102e-10,0.5005617884332252,8.134307395261277e-11
1.9.36,V8,vector ops,[coll [1 2]] (-conj coll 3),3.2979634279872494e-08,6.202579721878912e-10,1.4852208076673602e-10,0.45034483859446317,7.577657181976328e-11
1.9.36,V8,vector ops,[coll [1 2 3]] (seq coll),3.533757160043949e-08,1.0450876290766958e-09,2.521371331555284e-10,0.713510073658804,1.2864139446710633e-10
1.9.36,V8,vector ops,[coll [1 2 3]] (-seq coll),1.7834582336946427e-08,2.1835734995021605e-09,5.349755073780294e-10,2.999652569770389,2.7294668743777007e-10
1.9.36,V8,vector ops,[coll (seq [1 2 3])] (first coll),3.226544000394911e-08,4.98916254099607e-10,1.1858486621825742e-10,0.36752905338883735,6.050248276441705e-11
1.9.36,V8,vector ops,[coll (seq [1 2 3])] (-first coll),1.517717606149576e-08,5.030431280122848e-10,1.2045473889557637e-10,0.7936571230873971,6.145649943651855e-11
1.9.36,V8,vector ops,[coll (seq [1 2 3])] (rest coll),1.817238233793137e-08,2.167395317315516e-09,5.269113137489216e-10,2.899516992051698,2.688323029331233e-10
1.9.36,V8,vector ops,[coll (seq [1 2 3])] (-rest coll),1.7654635860480655e-08,2.300513460232799e-09,5.592734098593985e-10,3.1678558214350625,2.853435764588768e-10
1.9.36,V8,vector ops,[coll (seq [1 2 3])] (next coll),1.8207165470479926e-08,2.418099606356169e-09,5.833890723305201e-10,3.2041729574897,2.9764748588291844e-10
1.9.36,V8,large vector ops,[] (reduce conj [] (range 40000)),0.002416346153846154,2.0749279557696966e-05,5.044317510398215e-06,0.2087580664868342,2.573631382856232e-06
1.9.36,V8,large vector ops,[coll (reduce conj [] (range (+ 32768 32)))] (conj coll :foo),1.80308375371384e-07,1.1936026883037683e-08,2.8796777569889113e-09,1.5970848559073276,1.4692233454025058e-09
1.9.36,V8,large vector ops,[coll (reduce conj [] (range 40000))] (assoc coll 123 :foo),3.8015860049026504e-07,6.010969977740766e-09,1.4287168734134695e-09,0.3758212681683248,7.289371803129946e-10
1.9.36,V8,large vector ops,[coll (reduce conj [] (range (+ 32768 33)))] (pop coll),1.3150315829286559e-07,3.366867892664667e-09,8.122882661235342e-10,0.6176948726315139,4.1443278883853787e-10
1.9.36,V8,chunked seqs,[] (-first v),1.2565572461249567e-08,4.823892302660646e-10,1.1638089878821219e-10,0.926188593055464,5.937800958582255e-11
1.9.36,V8,chunked seqs,[] (-next v),2.1189913852931445e-08,4.491725007809062e-10,1.0755530348744935e-10,0.5075778232697723,5.487515484053538e-11
1.9.36,V8,chunked seqs,[] (-rest v),2.363316944407855e-08,5.832865503903786e-10,1.396691957729292e-10,0.5909880014334017,7.125979376169858e-11
1.9.36,V8,"transient vector, conj! 1000000 items",[v []] (loop [i 0 v (transient v)] (if (> i 1000000) (persistent! v) (recur (inc i) (conj! v i)))),0.026053571428571443,0.0018450128182892303,0.0005579956508266561,2.1417242252428186,0.0002846916585850286
1.9.36,V8,vector equality,[a (into [] (range 100000)) b (into [] (range 100000))] (= a b),0.0024110576923076915,0.00011134262093546585,2.706829077494681e-05,1.1226728776049728,1.3810352436197353e-05
1.9.36,V8,keyword compare,[arr (into-array (repeatedly 10000 (fn* [] (keyword (rand-nth seed)))))] (.sort arr compare),0.0019237494431731264,0.0001352673324713498,3.3670778069563295e-05,1.7502683724770867,1.7178968402838416e-05
1.9.36,V8,keyword compare,[arr (into-array (repeatedly 10000 (fn* [] (keyword (rand-nth seed) (rand-nth seed)))))] (.sort arr compare),0.005975953644057094,0.00037486444347488245,9.647534124211853e-05,1.6143923964012061,4.922211287863191e-05
1.9.36,V8,"reduce lazy-seqs, vectors, ranges",[coll (take 100000 (iterate inc 0))] (reduce + 0 coll),0.008279310344827585,0.0005981722514019249,0.00015394597455182162,1.8594057734289162,7.854386456725593e-05
1.9.36,V8,"reduce lazy-seqs, vectors, ranges",[coll (range 100000)] (reduce + 0 coll),0.0009656149631588886,5.66867135326498e-05,1.3573753217550992e-05,1.4057107372431508,6.925384294668874e-06
1.9.36,V8,"reduce lazy-seqs, vectors, ranges",[coll (into [] (range 100000))] (reduce + 0 coll),0.0009679613442113435,3.094586508705265e-05,7.465978439492753e-06,0.7713095656289598,3.8091726732105887e-06
1.9.36,V8,apply,[coll (into [] (range 100000))] (apply + coll),0.0034772881355932214,0.0002970070851847011,7.578737678861864e-05,2.1794966029091922,3.866702897378502e-05
1.9.36,V8,apply,[] (list 1 2 3 4 5),8.546171015907731e-08,3.839656169448111e-09,9.263528453809084e-10,1.0839390455171178,4.726290027453614e-10
1.9.36,V8,apply,[xs (array-seq (array 1 2 3 4 5))] (apply list xs),1.063434551951609e-07,3.588228462141665e-09,8.656935671038116e-10,0.8140543915138884,4.416803913794957e-10
1.9.36,V8,apply,[xs (list 1 2 3 4 5)] (apply list xs),4.069539485153302e-07,1.2850599712136828e-08,3.0543936686093293e-09,0.750550198555026,1.558364116637413e-09
1.9.36,V8,apply,[xs [1 2 3 4 5]] (apply list xs),1.1495399911389725e-07,6.038593019439183e-09,1.4568668596331132e-09,1.2673476963508152,7.432994181801598e-10
1.9.36,V8,apply,[f (fn [a b & more])] (apply f (range 32)),1.6630924054764786e-07,6.882639262092635e-09,1.6480625001353056e-09,0.9909626757408786,8.408482143547478e-10
1.9.36,V8,apply,[f (fn [a b c d e f g h i j & more])] (apply f (range 32)),6.292850985483525e-07,4.67780648704329e-08,1.1372125527169804e-08,1.8071499791435155,5.802104860800921e-09
1.9.36,V8,update-in,[coll {:foo 1} ks [:foo]] (update-in coll ks inc),2.471752626120261e-07,2.4468430203315928e-08,5.948473082322412e-09,2.406581071043229,3.034935246082863e-09
1.9.36,V8,update-in,[coll (array-map :foo 1) ks [:foo]] (update-in coll ks inc),2.486731521365956e-07,2.0893218185961505e-08,5.0029251989241775e-09,2.0118477430873125,2.5525128565939683e-09
1.9.36,V8,obj-map,[coll (obj-map)] (assoc coll :foo :bar),1.8537669518997984e-07,7.384207199906902e-09,1.7551146424546663e-09,0.9467827876939816,8.954666543136052e-10
1.9.36,V8,obj-map,[coll (obj-map :foo :bar)] (-lookup coll :foo),2.533917268729536e-08,1.5881201806539968e-09,3.8027872968140635e-10,1.5007543236487426,1.9401976004153386e-10
1.9.36,V8,obj-map,[coll (obj-map :foo :bar)] (assoc coll :baz :woz),7.792325083906728e-07,4.249535282316879e-08,1.0252400023845418e-08,1.3157048651652654,5.230816338696642e-09
1.9.36,V8,obj-map,[coll (obj-map :foo :bar :baz :woz)] (-lookup coll :baz),2.5387110504902595e-08,1.6478163256116406e-09,4.0059746277404893e-10,1.5779561155519772,2.0438646059900455e-10
1.9.36,V8,obj-map,[coll (obj-map :foo :bar :baz :woz :lol :rofl)] (-lookup coll :lol),2.56259235726161e-08,2.132293438033587e-09,5.144356698462831e-10,2.0074814801836443,2.624671784930016e-10
1.9.36,V8,array-map,"[] {[1] true, [2] true, [3] true}",8.417114330988196e-07,1.2850338625557247e-07,3.148332963261525e-08,3.740394676202409,1.6062923281946558e-08
1.9.36,V8,array-map,[coll (array-map)] (assoc coll :foo :bar),4.869397733863906e-08,2.058226728659869e-09,4.965663857363452e-10,1.0197696160307608,2.533501968042578e-10
1.9.36,V8,array-map,[coll (array-map :foo :bar)] (-lookup coll :foo),3.1483703367782044e-08,2.881458678285196e-09,7.005058862861163e-10,2.2249793110519493,3.5740096239087567e-10
1.9.36,V8,array-map,[coll (array-map :foo :bar)] (assoc coll :baz :woz),5.789763968145467e-08,2.3725108479520695e-09,5.723903593725599e-10,0.9886246875032864,2.920358976390612e-10
1.9.36,V8,array-map,[coll (array-map :foo :bar :baz :woz)] (-lookup coll :baz),3.9228684681537835e-08,5.8310457797345936e-09,1.4067941532327026e-09,3.586136432187799,7.177521189962769e-10
1.9.36,V8,array-map,[coll (array-map :foo :bar :baz :woz :lol :rofl)] (-lookup coll :lol),4.514965243395499e-08,4.0383617335714247e-10,9.742924151224115e-11,0.21579178633713927,4.970879668991895e-11
1.9.36,V8,array-map w/ symbols,[coll (array-map)] (assoc coll a b),5.9113542137962624e-08,2.493080180396844e-09,6.108046441972267e-10,1.033273632582692,3.116350225496055e-10
1.9.36,V8,array-map w/ symbols,[coll (array-map a b)] (-lookup coll a),4.898734885432427e-08,1.6836171032546837e-09,4.124861902973975e-10,0.8420259514839737,2.1045213790683546e-10
1.9.36,V8,array-map w/ symbols,[coll (array-map a b)] (assoc coll c d),7.45341807134387e-08,3.514175862361858e-09,8.543245459601974e-10,1.1462184702141103,4.3587987038785583e-10
1.9.36,V8,array-map w/ symbols,[coll (array-map a b c d)] (-lookup coll c),5.479564394777619e-08,2.1748208409614827e-09,5.287165185439638e-10,0.9648878641664747,2.6975332578773666e-10
1.9.36,V8,array-map w/ symbols,[coll (array-map a b c d e f)] (-lookup coll e),6.013224931759179e-08,2.002055971581907e-09,4.867159828930873e-10,0.8094092411585504,2.483244810679017e-10
1.9.36,V8,array-map w/ inline symbols,[coll (array-map)] (assoc coll (quote foo) (quote bar)),5.984226049839856e-08,3.174483099848277e-09,7.658736413840761e-10,1.2798207069811,3.907518578490184e-10
1.9.36,V8,array-map w/ inline symbols,[coll (array-map (quote foo) (quote bar))] (-lookup coll (quote foo)),4.0651781521556625e-08,4.009363957399656e-09,9.822941695629156e-10,2.4163619226429955,5.01170494674957e-10
1.9.36,V8,array-map w/ inline symbols,[coll (array-map (quote foo) (quote bar))] (assoc coll (quote baz) (quote woz)),6.951547966533258e-08,3.3386484257316745e-09,8.179688643042603e-10,1.1766715388316338,4.173310532164593e-10
1.9.36,V8,array-map w/ inline symbols,[coll (array-map (quote foo) (quote bar) (quote baz) (quote woz))] (-lookup coll (quote baz)),4.487054461050975e-08,1.8259632897448203e-09,4.405306658641058e-10,0.9817814106961453,2.2476054380821726e-10
1.9.36,V8,array-map w/ inline symbols,[coll (array-map (quote foo) (quote bar) (quote baz) (quote woz) (quote lol) (quote rofl))] (-lookup coll (quote lol)),4.93522038066558e-08,8.211476657599272e-10,1.9662554195831997e-10,0.3984128910000214,1.0031915406036733e-10
1.9.36,V8,map / record ops,"[coll {:foo 1, :bar 2}] (get coll :foo)",3.8304367816091957e-08,1.4118013056607235e-09,3.633420429718965e-10,0.9485655649412749,1.8537859335300842e-10
1.9.36,V8,map / record ops,"[coll {(quote foo) 1, (quote bar) 2}] (get coll (quote foo))",5.2162397769242035e-08,3.694622388715027e-09,9.123381893575947e-10,1.7490342246029993,4.6547866803958913e-10
1.9.36,V8,map / record ops,"[coll {:foo 1, :bar 2}] (-lookup coll :foo nil)",3.14616360087677e-08,1.5871128399578218e-09,3.8884264578966634e-10,1.2359263379733465,1.9838910499472772e-10
1.9.36,V8,map / record ops,"[coll {(quote foo) 1, (quote bar) 2}] (-lookup coll (quote foo) nil)",4.1012641123829076e-08,1.5704950185288548e-09,3.7889656387640977e-10,0.9238531181944879,1.933145734063315e-10
1.9.36,V8,map / record ops,"[coll {:foo 1, :bar 2}] (:foo coll)",3.618273224043715e-08,7.382676188956783e-10,1.8526994565862631e-10,0.5120396780085392,9.452548247889098e-11
1.9.36,V8,map / record ops,"[coll {(quote foo) 1, (quote bar) 2}] ((quote foo) coll)",7.14454032469766e-08,3.5663253620098632e-09,8.539641362262663e-10,1.1952681312109523,4.3569598787054405e-10
1.9.36,V8,map / record ops,"[coll {:foo 1, :bar 2}] (kw coll)",3.698127660820909e-08,8.465325074182387e-10,2.0740046431746847e-10,0.560825594299332,1.0581656342727984e-10
1.9.36,V8,map / record ops,"[coll {(quote foo) 1, (quote bar) 2}] (sym coll)",5.165837443752246e-08,3.5768154204620833e-09,8.976100016023958e-10,1.7375885543746608,4.5796428653183463e-10
1.9.36,V8,map / record ops,"[coll {:foo 1, :bar 2}] (loop [i 0 m coll] (if (< i 100000) (recur (inc i) (assoc m :foo 2)) m))",0.0026787658802177885,0.00023924734453411965,5.816296252570639e-05,2.171259644421693,2.9674980880462446e-05
1.9.36,V8,map / record ops,[coll (Foo. 1 2)] (:bar coll),2.8915717693646472e-08,1.2522236263265652e-09,3.0679478845000846e-10,1.0609966237062107,1.5652795329082065e-10
1.9.36,V8,map / record ops,[coll (Foo. 1 2)] (-lookup coll :bar),2.307784856700773e-08,7.97142160217014e-10,2.0004464631202413e-10,0.8668253703597375,1.0206359505715516e-10
1.9.36,V8,map / record ops,[coll (Foo. 1 2)] (assoc coll :bar 2),3.9024506506713944e-08,1.7490858195631717e-09,4.219832595064443e-10,1.0813288809529071,2.1529758138083893e-10
1.9.36,V8,map / record ops,[coll (Foo. 1 2)] (assoc coll :baz 3),4.968294164530205e-08,2.0027434597813763e-09,4.76021904069394e-10,0.9581194033715311,2.4286831840275205e-10
1.9.36,V8,map / record ops,[coll (Foo. 1 2)] (loop [i 0 m coll] (if (< i 1000000) (recur (inc i) (assoc m :bar 2)) m)),0.02640666666666666,0.0010632811920766945,0.00029472650976041426,1.116106449484023,0.00015037066824510932
1.9.36,V8,zipmap,"[m {:a 1, :b 2, :c 3}] (zipmap (keys m) (map inc (vals m)))",1.8728420042255911e-06,9.005212071791572e-08,2.1892398149186394e-08,1.1689399372606857,1.1169590892442038e-08
1.9.36,V8,persistent hash maps,[key :f0] (hash key),1.4724808594673658e-08,6.101547877476152e-10,1.4833355882695613e-10,1.0073717282859092,7.568038715661027e-11
1.9.36,V8,persistent hash maps,"[key ""f0""] (m3-hash-unencoded-chars key)",1.7260000000000004e-08,1.0722183567657933e-09,2.6269349740761935e-10,1.521978548132209,1.3402729459572416e-10
1.9.36,V8,persistent hash maps,[key :unsynchronized-mutable] (hash key),1.4844602543343679e-08,6.593691321507504e-10,1.6029796359316468e-10,1.0798400504501366,8.178467530263504e-11
1.9.36,V8,persistent hash maps,[coll hash-coll-test] (hash-coll coll),0.0006337484237074402,2.09336558028573e-05,1.2651168298405642e-05,1.9962445388654493,5.805951490778175e-06
1.9.36,V8,persistent hash maps,[coll hash-coll-test] (hash-ordered-coll coll),0.000636782786885246,1.893035727016522e-05,1.2027856275797141e-05,1.8888475824904278,5.46472343289284e-06
1.9.36,V8,persistent hash maps,[coll hash-imap-test] (hash-imap coll),0.00043792401628222553,1.4445729045539075e-05,3.459060313997886e-06,0.7898768246061783,1.7648266908152481e-06
1.9.36,V8,persistent hash maps,[coll hash-imap-test] (hash-unordered-coll coll),0.0006153105440539242,2.7222241776143178e-05,6.518423257771846e-06,1.059371291579978,3.3257261519244114e-06
1.9.36,V8,persistent hash maps,[coll pmap] (:f0 coll),4.942189180240204e-08,2.2497901990177458e-09,5.469421752244743e-10,1.106679965654191,2.7905213021656856e-10
1.9.36,V8,persistent hash maps,[coll pmap] (get coll :f0),5.392766499140005e-08,2.177352022604919e-09,5.334512455382052e-10,0.9891977440953094,2.721690028256149e-10
1.9.36,V8,persistent hash maps,[coll pmap] (-lookup coll :f0 nil),4.5132531365133825e-08,1.5950039237125982e-09,3.8192705648794573e-10,0.8462345118603193,1.9486074310609476e-10
1.9.36,V8,persistent hash maps,[coll pmap] (-lookup hash-imap-test :foo500 nil),7.857557131654923e-08,3.063979965292938e-09,7.44878285892253e-10,0.9479769264310397,3.8003994178176173e-10
1.9.36,V8,persistent hash maps,[coll pmap] (-lookup hash-imap-int-test 500 nil),2.2944181334888885e-07,8.383746754477067e-09,2.0540179548468814e-09,0.8952239022464248,1.0479683443096334e-09
1.9.36,V8,persistent hash maps,[coll pmap] (assoc coll :g0 32),3.706847510038415e-07,3.9166830623733656e-08,9.67173139081222e-09,2.609152754360804,4.934556832047051e-09
1.9.36,V8,persistent hash maps,[coll pmap] (loop [i 0 m coll] (if (< i 1000000) (recur (inc i) (assoc m :a 1)) m)),0.058796874999999985,0.000307418360523725,0.00010651502761991263,0.18115763400676083,5.43444018468942e-05
1.9.36,V8,persistent hash maps,[coll cljs.core.PersistentHashMap.EMPTY] (assoc coll :f0 1),1.3356701046584446e-07,9.036417021501974e-09,2.18011984680389e-09,1.6322292751782346,1.112306044287699e-09
1.9.36,V8,"transient map, conj! 100000 items",[m cljs.core.PersistentHashMap.EMPTY] (loop [i 0 m (transient m)] (if (> i 100000) (persistent! m) (recur (inc i) (assoc! m i i)))),0.034291666666666665,0.0006141146083075643,0.00019031608885013837,0.5549922396601848,9.710004533170325e-05
1.9.36,V8,set ops,[] #{},8.41908642023449e-09,4.808772389072349e-10,1.1781492353227254e-10,1.3993789545753483,6.010965486340436e-11
1.9.36,V8,set ops,[] #{1 3 2},2.7859616637124266e-08,1.1521620236536466e-09,2.7385152981896416e-10,0.9829694837008056,1.3972016827498172e-10
1.9.36,V8,set ops,[v [1 2 3]] (set v),3.475588317203343e-07,1.746603192850636e-08,4.182278214997612e-09,1.2033295756854516,2.133815415815108e-09
1.9.36,V8,set ops,[] (hash-set 1 2 3),2.775544630667657e-08,1.053551878854056e-09,2.5041338617715003e-10,0.9022135094145942,1.2776193172303572e-10
1.9.36,V8,set ops,[coll #{1 3 2}] (conj coll 4),1.538295412377716e-07,6.754822276920751e-09,1.6174564532221212e-09,1.0514602333254361,8.252328842970007e-10
1.9.36,V8,set ops,[coll #{1 3 2}] (get coll 2),1.0293959781262787e-07,4.478876132370556e-09,1.1059992906027614e-09,1.0744157876116023,5.642853523483477e-10
1.9.36,V8,set ops,[coll #{1 3 2}] (contains? coll 2),7.060745133237827e-08,4.80509293247501e-09,1.1681569160497977e-09,1.6544385812069655,5.959984265560192e-10
1.9.36,V8,set ops,[coll #{1 3 2}] (coll 2),8.333066680303104e-08,2.215174119889199e-09,5.385267266975069e-10,0.6462527510675321,2.7475853402934024e-10
1.9.36,V8,seq ops,[coll (range 500000)] (reduce + coll),0.012882183908045982,0.0004916541486062828,0.00012653241081018286,0.9822279491845554,6.455735245417492e-05
1.9.36,V8,reader,"[s ""{:foo [1 2 3]}""] (reader/read-string s)",5.335299586998073e-06,2.912209737763225e-07,7.025977477849816e-08,1.3168852776274949,3.584682386658069e-08
1.9.36,V8,reader,[s big-str-data] (reader/read-string s),0.0006660631478975057,5.407870060625242e-05,1.3249281648531843e-05,1.989193020264597,6.759837575781553e-06
1.9.36,V8,range,[r (range 100000)] (last r),0.002757142857142858,6.863975390636623e-05,1.668687876976765e-05,0.6052235823231787,8.51371365804472e-06
1.9.36,V8,lazy-seq - first run,[r r] (last r),0.06203225806451615,0.0003145230217055594,0.0001153525847125294,0.18595580478878887,5.6490002307800885e-05
1.9.36,V8,lazy-seq - second run,[r r] (last r),0.06193548387096776,0.0004231220368457739,0.0001551817108150573,0.2505538039201445,7.59949612218694e-05
1.9.36,V8,Sequence iterator,[s (seq ipmap)] (let [iter (seq-iter s)] (loop [v nil] (if (.hasNext iter) (recur (.next iter)) v))),0.0002975163246268655,2.2135780403135943e-06,5.300459344798844e-07,0.17815692471485367,2.704315992244308e-07
1.9.36,V8,Direct iterator,[] (let [iter (-iterator ipmap)] (loop [v nil] (if (.hasNext iter) (recur (.next iter)) v))),7.972655488733445e-05,1.1824022524112001e-05,2.8526556612576723e-06,3.5780495786992197,1.4554365618661594e-06
1.9.36,V8,comprehensions,[xs (range 512)] (last (for [x xs y xs] (+ x y))),0.2368,0.04328840161389323,0.023974701970440188,10.12445184562508,0.01117701723563645
1.9.36,V8,comprehensions,[xs (vec (range 512))] (last (for [x xs y xs] (+ x y))),0.04170454545454546,0.007971838647168572,0.002355527793479481,5.64813203886088,0.0012017998946323883
1.9.36,V8,comprehensions,[a (Box. 0) xs (range 512)] (doseq [x xs y xs] (set! a -val (+ (.-val a) x))),0.026017857142857145,0.0005532411625793265,0.0001673192508569083,0.6430938948515349,8.53669647229124e-05
1.9.36,V8,comprehensions,[a (Box. 0) xs (vec (range 512))] (doseq [x xs y xs] (set! a -val (+ (.-val a) x))),0.003460526315789474,0.00020755323084057324,6.432141262792571e-05,1.8587176272708568,3.281704725914577e-05
1.9.36,V8,reducers,[xs (into [] (range 100000))] (r/reduce + (r/map inc (r/map inc (r/map inc xs)))),0.006465053763440863,5.554086414830247e-05,1.382524572904809e-05,0.21384579672373755,7.0536968005347405e-06
1.9.36,V8,transducers,[xs (into [] (range 100000))] (transduce (comp (map inc) (map inc) (map inc)) + 0 xs),0.007837662337662341,0.0001678200582922817,4.395476125307045e-05,0.5608146837591421,2.242589859850533e-05
1.9.36,V8,primitive array reduce 1000000 many ops,[xs (into-array (range 100000))] (-> xs (.map inc) (.map inc) (.map inc) (.reduce (fn [a b] (+ a b)) 0)),0.025728682170542652,0.002569219832948996,0.0007679326087339948,2.984733550065841,0.0003918023513948953
1.9.36,V8,reduce range 100000 many ops,[xs (range 100000)] (reduce + 0 (map inc (map inc (map inc xs)))),0.1369090909090909,0.00899157855153837,0.003987382855779903,2.9124310367582296,0.0019170109883557226
1.9.36,V8,transduce range 100000 many ops,[xs (range 100000)] (transduce (comp (map inc) (map inc) (map inc)) + 0 xs),0.006223717948717947,5.069058082907727e-05,1.282648665689235e-05,0.20609042316152099,6.54412584535324e-06
1.9.36,V8,multimethods,[] (simple-multi :foo),1.1630791047817326e-07,1.0251484181821694e-09,2.454739527588393e-10,0.21105525131491876,1.2524181263206087e-10
